2017-04-09,23:00:00;tt2376;1,21218594151962;tt2376;2,7223649566218
2017-04-10,00:00:00;tt2377;1,21962262407666;tt2377;2,73894008983592
2017-04-10,01:00:00;tt2378;1,20383361140258;tt2378;2,70331389585631
2017-04-10,02:00:00;tt2379;1,20177860606724;tt2379;2,69854793479037
2017-04-10,03:00:00;tt2380;1,21266728179391;tt2380;2,72299241037743
2017-04-10,04:00:00;tt2381;1,21827310948575;tt2381;2,73561010975056
2017-04-10,05:00:00;tt2382;1,19227709997483;tt2382;2,67728880981138
2017-04-10,06:00:00;tt2383;1,12126704530282;tt2383;2,51791526158459
2017-04-10,07:00:00;tt2384;1,04572912595883;tt2384;2,3485329134392
2017-04-10,08:00:00;tt2385;0,993917421219449;tt2385;2,23227767243039
2017-04-10,09:00:00;tt2386;0,928377801252833;tt2386;2,08485022403748
2017-04-10,10:00:00;tt2387;0,877656997298296;tt2387;1,97104950979455
2017-04-10,11:00:00;tt2388;0,859442057943895;tt2388;1,93021726944154
2017-04-10,12:00:00;tt2389;0,854575422171026;tt2389;1,91899211496278
2017-04-10,13:00:00;tt2390;0,858731531261038;tt2390;1,92846721121072
2017-04-10,14:00:00;tt2391;0,860513379279101;tt2391;1,93234334432295
2017-04-10,15:00:00;tt2392;0,877175891920358;tt2392;1,96987986843075
2017-04-10,16:00:00;tt2393;0,911284871095986;tt2393;2,0466434198419
2017-04-10,17:00:00;tt2394;0,952038512374706;tt2394;2,13802260513074
2017-04-10,18:00:00;tt2395;1,00192438906612;tt2395;2,24992179769916
2017-04-10,19:00:00;tt2396;1,03442350985209;tt2396;2,32278335667726
2017-04-10,20:00:00;tt2397;1,0592582313158;tt2397;2,37836332064831
2017-04-10,21:00:00;tt2398;1,07288834142416;tt2398;2,40885675986525
2017-04-10,22:00:00;tt2399;1,07807590590014;tt2399;2,42062510833263
2017-04-10,23:00:00;tt2400;1,09611409938901;tt2400;2,4609780610384
2017-04-11,00:00:00;tt2401;1,08749438226189;tt2401;2,44153126920488
2017-04-11,01:00:00;tt2402;1,08779883510608;tt2402;2,44218414487493
2017-04-11,02:00:00;tt2403;1,09876523109841;tt2403;2,46644526576571
2017-04-11,03:00:00;tt2404;1,09931784327734;tt2404;2,46778507285643
2017-04-11,04:00:00;tt2405;1,09628197682083;tt2405;2,46123907050374
2017-04-11,05:00:00;tt2406;1,07999614083123;tt2406;2,42473369622447
2017-04-11,06:00:00;tt2407;1,02910258696937;tt2407;2,31062269445751
2017-04-11,07:00:00;tt2408;0,974211335017018;tt2408;2,1873699315098
2017-04-11,08:00:00;tt2409;0,924181575175945;tt2409;2,07510144471157
2017-04-11,09:00:00;tt2410;0,87464821871609;tt2410;1,96409680599823
2017-04-11,10:00:00;tt2411;0,831757689613434;tt2411;1,86803852883859
2017-04-11,11:00:00;tt2412;0,814938781362654;tt2412;1,83025567984317
2017-04-11,12:00:00;tt2413;0,762063987122174;tt2413;1,71140678193977
2017-04-11,13:00:00;tt2414;0,754952199052968;tt2414;1,69514811294906
2017-04-11,14:00:00;tt2415;0,734425845174494;tt2415;1,64900514373169
2017-04-11,15:00:00;tt2416;0,761730977237913;tt2416;1,71040954764501
2017-04-11,16:00:00;tt2417;0,783533612667195;tt2417;1,75938741523241
2017-04-11,17:00:00;tt2418;0,831274781300106;tt2418;1,86659381772057
2017-04-11,18:00:00;tt2419;0,901648144569784;tt2419;2,02451602309548
2017-04-11,19:00:00;tt2420;0,94764463705802;tt2420;2,1278749663866
2017-04-11,20:00:00;tt2421;0,98931927759344;tt2421;2,22153270223344
2017-04-11,21:00:00;tt2422;1,01407298350119;tt2422;2,27697139469088
2017-04-11,22:00:00;tt2423;1,03573656160357;tt2423;2,32551240226518
2017-04-11,23:00:00;tt2424;1,05251293062737;tt2424;2,36326382445862
2017-04-12,00:00:00;tt2425;1,06551065661941;tt2425;2,3926276718226
2017-04-12,01:00:00;tt2426;1,09010263068682;tt2426;2,44787227572817
2017-04-12,02:00:00;tt2427;1,10099858891116;tt2427;2,47220431279376
2017-04-12,03:00:00;tt2428;1,10918485238388;tt2428;2,49066937284218
2017-04-12,04:00:00;tt2429;1,10868248162613;tt2429;2,48964476327725
2017-04-12,05:00:00;tt2430;1,07176423688907;tt2430;2,40669363070586
2017-04-12,06:00:00;tt2431;0,995146067544914;tt2431;2,23449581206762
2017-04-12,07:00:00;tt2432;0,942193813582282;tt2432;2,11566122112479
2017-04-12,08:00:00;tt2433;0,902507042087332;tt2433;2,02681186743861
2017-04-12,09:00:00;tt2434;0,895129717051609;tt2434;2,01051626985784
2017-04-12,10:00:00;tt2435;0,883108125903434;tt2435;1,98382623420581
2017-04-12,11:00:00;tt2436;0,864643709778574;tt2436;1,94247895703447
2017-04-12,12:00:00;tt2437;0,845294618447831;tt2437;1,89906761307423
2017-04-12,13:00:00;tt2438;0,862610920516436;tt2438;1,93810284030426
2017-04-12,14:00:00;tt2439;0,869505784804248;tt2439;1,95361628495183
2017-04-12,15:00:00;tt2440;0,884819408806561;tt2440;1,98800298810485
2017-04-12,16:00:00;tt2441;0,912701163106818;tt2441;2,05058064668214
2017-04-12,17:00:00;tt2442;0,935129249752062;tt2442;2,10073126443737
2017-04-12,18:00:00;tt2443;0,976146762969982;tt2443;2,19260696406459
2017-04-12,19:00:00;tt2444;1,01035567044763;tt2444;2,26923225162837
2017-04-12,20:00:00;tt2445;1,06053802662895;tt2445;2,38177481515801
2017-04-12,21:00:00;tt2446;1,0914651694146;tt2446;2,45116782403963
2017-04-12,22:00:00;tt2447;1,10369643569828;tt2447;2,47844914355698
2017-04-12,23:00:00;tt2448;1,11475913820807;tt2448;2,50317933888226
2017-04-13,00:00:00;tt2449;1,10921766272693;tt2449;2,49074779283753
2017-04-13,01:00:00;tt2450;1,11072489226101;tt2450;2,49416663963007
2017-04-13,02:00:00;tt2451;1,11403197839872;tt2451;2,50156161620513
2017-04-13,03:00:00;tt2452;1,11085176082523;tt2452;2,4942912085778
2017-04-13,04:00:00;tt2453;1,10915517325518;tt2453;2,49037275862865
2017-04-13,05:00:00;tt2454;1,09131782104964;tt2454;2,45045476216972
2017-04-13,06:00:00;tt2455;1,0427078847021;tt2455;2,34131683828517
2017-04-13,07:00:00;tt2456;0,967078865368774;tt2456;2,17144113836436
2017-04-13,08:00:00;tt2457;0,919874759162829;tt2457;2,06551689625668
2017-04-13,09:00:00;tt2458;0,8849896561264;tt2458;1,98737936213259
2017-04-13,10:00:00;tt2459;0,856068246586825;tt2459;1,92294053850865
2017-04-13,11:00:00;tt2460;0,839526645203203;tt2460;1,88591499778162
2017-04-13,12:00:00;tt2461;0,840586237061412;tt2461;1,88827609584519
2017-04-13,13:00:00;tt2462;0,829643178210374;tt2462;1,86364042325992
2017-04-13,14:00:00;tt2463;0,817901496740473;tt2463;1,83730897769874
2017-04-13,15:00:00;tt2464;0,852254064933726;tt2464;1,91446435442919
2017-04-13,16:00:00;tt2465;0,866857127829311;tt2465;1,9473120524973
