2017-06-19,18:00:00;tt4075;0,43;tt4075;0,283;tt4075;0,684;tt4075;1,031
2017-06-19,19:00:00;tt4076;0,49;tt4076;0,35;tt4076;0,41;tt4076;1,739
2017-06-19,20:00:00;tt4077;0,182;tt4077;1,133;tt4077;0,419;tt4077;0,322
2017-06-19,21:00:00;tt4078;0,031;tt4078;0,573;tt4078;0,16;tt4078;0,193
2017-06-19,22:00:00;tt4079;0,104;tt4079;0,113;tt4079;0,12;tt4079;1,281
2017-06-19,23:00:00;tt4080;0,119;tt4080;0,168;tt4080;0,151;tt4080;0,255
2017-06-20,00:00:00;tt4081;0,196;tt4081;0,136;tt4081;0,195;tt4081;0,389
2017-06-20,01:00:00;tt4082;0,12;tt4082;0,208;tt4082;0,204;tt4082;0,209
2017-06-20,02:00:00;tt4083;0,144;tt4083;0,184;tt4083;0,095;tt4083;0,324
2017-06-20,03:00:00;tt4084;0,09;tt4084;0,238;tt4084;0,125;tt4084;0,531
2017-06-20,04:00:00;tt4085;0,376;tt4085;0,253;tt4085;0,111;tt4085;0,213
2017-06-20,05:00:00;tt4086;0,206;tt4086;0,097;tt4086;0,761;tt4086;0,176
2017-06-20,06:00:00;tt4087;0,14;tt4087;0,213;tt4087;0,611;tt4087;0,139
2017-06-20,07:00:00;tt4088;0,071;tt4088;0,317;tt4088;0,055;tt4088;0,437
2017-06-20,08:00:00;tt4089;0,22;tt4089;0,155;tt4089;0,334;tt4089;0,523
2017-06-20,09:00:00;tt4090;0,166;tt4090;0,195;tt4090;0,128;tt4090;0,288
2017-06-20,10:00:00;tt4091;0,297;tt4091;0,153;tt4091;0,041;tt4091;0,257
2017-06-20,11:00:00;tt4092;0,2;tt4092;0,446;tt4092;0,353;tt4092;0,465
2017-06-20,12:00:00;tt4093;0,232;tt4093;0,139;tt4093;0,258;tt4093;0,886
2017-06-20,13:00:00;tt4094;0,246;tt4094;0,241;tt4094;0,265;tt4094;0,247
2017-06-20,14:00:00;tt4095;0,407;tt4095;0,961;tt4095;0,346;tt4095;0,888
2017-06-20,15:00:00;tt4096;0,251;tt4096;0,231;tt4096;0,366;tt4096;1,044
2017-06-20,16:00:00;tt4097;1,236;tt4097;0,869;tt4097;0,214;tt4097;0,455
2017-06-20,17:00:00;tt4098;0,502;tt4098;0,148;tt4098;2,641;tt4098;0,294
2017-06-20,18:00:00;tt4099;0,441;tt4099;0,257;tt4099;0,116;tt4099;0,534
2017-06-20,19:00:00;tt4100;0,601;tt4100;0,23;tt4100;0,175;tt4100;0,08
2017-06-20,20:00:00;tt4101;0,116;tt4101;0,708;tt4101;0,589;tt4101;0,199
2017-06-20,21:00:00;tt4102;0,159;tt4102;0,436;tt4102;0,11;tt4102;0,941
2017-06-20,22:00:00;tt4103;0,223;tt4103;0,286;tt4103;0,397;tt4103;0,706
2017-06-20,23:00:00;tt4104;0,089;tt4104;0,282;tt4104;0,161;tt4104;0,224
2017-06-21,00:00:00;tt4105;0,101;tt4105;0,093;tt4105;0,387;tt4105;0,226
2017-06-21,01:00:00;tt4106;0,14;tt4106;0,202;tt4106;0,103;tt4106;0,256
2017-06-21,02:00:00;tt4107;0,181;tt4107;0,1;tt4107;0,398;tt4107;0,173
2017-06-21,03:00:00;tt4108;0,058;tt4108;0,221;tt4108;0,17;tt4108;0,383
2017-06-21,04:00:00;tt4109;0,133;tt4109;0,378;tt4109;0,112;tt4109;0,293
2017-06-21,05:00:00;tt4110;0,096;tt4110;0,149;tt4110;0,123;tt4110;0,815
2017-06-21,06:00:00;tt4111;0,614;tt4111;0,095;tt4111;0,116;tt4111;0,4
2017-06-21,07:00:00;tt4112;0,142;tt4112;0,5;tt4112;0,115;tt4112;0,334
2017-06-21,08:00:00;tt4113;0,143;tt4113;0,196;tt4113;0,943;tt4113;0,096
2017-06-21,09:00:00;tt4114;0,165;tt4114;0,335;tt4114;0,263;tt4114;0,218
2017-06-21,10:00:00;tt4115;0,219;tt4115;0,122;tt4115;0,585;tt4115;0,882
2017-06-21,11:00:00;tt4116;0,197;tt4116;0,272;tt4116;0,231;tt4116;0,212
2017-06-21,12:00:00;tt4117;0,311;tt4117;0,305;tt4117;0,339;tt4117;0,299
2017-06-21,13:00:00;tt4118;0,767;tt4118;0,187;tt4118;0,071;tt4118;0,191
2017-06-21,14:00:00;tt4119;0,716;tt4119;0,449;tt4119;0,47;tt4119;1,062
2017-06-21,15:00:00;tt4120;0,145;tt4120;1,459;tt4120;1,159;tt4120;0,602
2017-06-21,16:00:00;tt4121;0,234;tt4121;0,246;tt4121;0,338;tt4121;0,294
2017-06-21,17:00:00;tt4122;0,25;tt4122;0,233;tt4122;0,291;tt4122;0,323
2017-06-21,18:00:00;tt4123;0,008;tt4123;0,299;tt4123;0,138;tt4123;0,822
2017-06-21,19:00:00;tt4124;0,432;tt4124;0,244;tt4124;0,108;tt4124;0,511
2017-06-21,20:00:00;tt4125;0,09;tt4125;0,841;tt4125;0,107;tt4125;1,183
2017-06-21,21:00:00;tt4126;0,236;tt4126;0,121;tt4126;0,192;tt4126;0,342
2017-06-21,22:00:00;tt4127;0,287;tt4127;0,164;tt4127;0,204;tt4127;0,259
2017-06-21,23:00:00;tt4128;0,141;tt4128;0,184;tt4128;0,084;tt4128;0,551
2017-06-22,00:00:00;tt4129;0,178;tt4129;0,346;tt4129;0,034;tt4129;0,204
2017-06-22,01:00:00;tt4130;0,101;tt4130;0,505;tt4130;0,367;tt4130;0,135
2017-06-22,02:00:00;tt4131;0,182;tt4131;0,232;tt4131;0,104;tt4131;0,324
2017-06-22,03:00:00;tt4132;0,144;tt4132;0,297;tt4132;0,247;tt4132;0,164
2017-06-22,04:00:00;tt4133;0,246;tt4133;0,644;tt4133;0,023;tt4133;0,199
2017-06-22,05:00:00;tt4134;0,421;tt4134;0,06;tt4134;1,414;tt4134;0,094
2017-06-22,06:00:00;tt4135;0,24;tt4135;1,386;tt4135;0,144;tt4135;0,323
2017-06-22,07:00:00;tt4136;0,205;tt4136;0,247;tt4136;0,185;tt4136;1,485
2017-06-22,08:00:00;tt4137;0,129;tt4137;0,664;tt4137;1,063;tt4137;0,561
2017-06-22,09:00:00;tt4138;0,496;tt4138;0,371;tt4138;0,302;tt4138;0,275
2017-06-22,10:00:00;tt4139;0,093;tt4139;0,465;tt4139;0,376;tt4139;0,217
2017-06-22,11:00:00;tt4140;0,147;tt4140;0,352;tt4140;0,092;tt4140;0,316
2017-06-22,12:00:00;tt4141;0,226;tt4141;0,371;tt4141;0,322;tt4141;0,252
2017-06-22,13:00:00;tt4142;0,349;tt4142;0,414;tt4142;0,228;tt4142;0,263
2017-06-22,14:00:00;tt4143;1,094;tt4143;0,393;tt4143;3,37;tt4143;0,465
2017-06-22,15:00:00;tt4144;0,935;tt4144;0,304;tt4144;0,783;tt4144;0,485
2017-06-22,16:00:00;tt4145;0,162;tt4145;0,255;tt4145;0,067;tt4145;0,18
2017-06-22,17:00:00;tt4146;0,761;tt4146;0,877;tt4146;1,013;tt4146;0,225
2017-06-22,18:00:00;tt4147;1,432;tt4147;1,965;tt4147;0,12;tt4147;0,773
2017-06-22,19:00:00;tt4148;0,435;tt4148;0,884;tt4148;0,381;tt4148;0,616
2017-06-22,20:00:00;tt4149;0,816;tt4149;0,255;tt4149;0,144;tt4149;0,334
2017-06-22,21:00:00;tt4150;0,378;tt4150;0,176;tt4150;0,331;tt4150;0,181
2017-06-22,22:00:00;tt4151;0,097;tt4151;0,168;tt4151;0,134;tt4151;0,123
2017-06-22,23:00:00;tt4152;0,161;tt4152;0,247;tt4152;0,212;tt4152;0,325
2017-06-23,00:00:00;tt4153;0,15;tt4153;0,314;tt4153;0,379;tt4153;0,206
2017-06-23,01:00:00;tt4154;0,048;tt4154;0,236;tt4154;0,132;tt4154;0,242
2017-06-23,02:00:00;tt4155;0,199;tt4155;0,224;tt4155;0,115;tt4155;0,224
2017-06-23,03:00:00;tt4156;0,389;tt4156;0,159;tt4156;0,351;tt4156;0,185
2017-06-23,04:00:00;tt4157;0,191;tt4157;0,854;tt4157;0,278;tt4157;0,248
2017-06-23,05:00:00;tt4158;0,338;tt4158;0,575;tt4158;0,085;tt4158;0,149
2017-06-23,06:00:00;tt4159;0,155;tt4159;0,086;tt4159;0,636;tt4159;0,267
2017-06-23,07:00:00;tt4160;0,088;tt4160;0,376;tt4160;0,257;tt4160;0,203
2017-06-23,08:00:00;tt4161;0,316;tt4161;0,123;tt4161;0,099;tt4161;0,12
2017-06-23,09:00:00;tt4162;0,107;tt4162;2,488;tt4162;0,499;tt4162;0,391
2017-06-23,10:00:00;tt4163;0,2;tt4163;0,304;tt4163;0,246;tt4163;0,315
2017-06-23,11:00:00;tt4164;0,408;tt4164;0,249;tt4164;0,104;tt4164;0,5
2017-06-23,12:00:00;tt4165;0,564;tt4165;0,575;tt4165;0,057;tt4165;0,961
2017-06-23,13:00:00;tt4166;1,888;tt4166;0,296;tt4166;0,309;tt4166;0,712
2017-06-23,14:00:00;tt4167;0,269;tt4167;0,554;tt4167;0,565;tt4167;0,157
2017-06-23,15:00:00;tt4168;0,186;tt4168;1,572;tt4168;1,354;tt4168;0,212
2017-06-23,16:00:00;tt4169;0,159;tt4169;2,281;tt4169;0,466;tt4169;1,671
2017-06-23,17:00:00;tt4170;0,27;tt4170;0,451;tt4170;0,04;tt4170;0,288
2017-06-23,18:00:00;tt4171;0,507;tt4171;0,173;tt4171;0,683;tt4171;0,102
2017-06-23,19:00:00;tt4172;0,25;tt4172;0,246;tt4172;0,13;tt4172;2,331
2017-06-23,20:00:00;tt4173;0,314;tt4173;0,457;tt4173;0,108;tt4173;0,51
2017-06-23,21:00:00;tt4174;0,209;tt4174;0,849;tt4174;0,273;tt4174;0,2
2017-06-23,22:00:00;tt4175;0,386;tt4175;0,787;tt4175;0,23;tt4175;0,194
2017-06-23,23:00:00;tt4176;0,531;tt4176;0,438;tt4176;0,063;tt4176;0,675
2017-06-24,00:00:00;tt4177;0,143;tt4177;0,741;tt4177;0,25;tt4177;0,12
2017-06-24,01:00:00;tt4178;0,075;tt4178;0,266;tt4178;0,095;tt4178;0,248
2017-06-24,02:00:00;tt4179;0,122;tt4179;0,109;tt4179;0,107;tt4179;0,183
2017-06-24,03:00:00;tt4180;0,185;tt4180;0,258;tt4180;0,356;tt4180;0,106
2017-06-24,04:00:00;tt4181;0,425;tt4181;0,436;tt4181;0,054;tt4181;0,15
2017-06-24,05:00:00;tt4182;0,259;tt4182;0,334;tt4182;0,047;tt4182;0,134
2017-06-24,06:00:00;tt4183;2,389;tt4183;0,296;tt4183;0,087;tt4183;0,233
2017-06-24,07:00:00;tt4184;0,321;tt4184;0,156;tt4184;0,034;tt4184;0,927
2017-06-24,08:00:00;tt4185;0,287;tt4185;0,197;tt4185;1,089;tt4185;0,09
2017-06-24,09:00:00;tt4186;0,537;tt4186;1,359;tt4186;0,11;tt4186;0,778
2017-06-24,10:00:00;tt4187;0,384;tt4187;0,476;tt4187;0,193;tt4187;1,406
2017-06-24,11:00:00;tt4188;0,379;tt4188;0,617;tt4188;0,08;tt4188;1,601
2017-06-24,12:00:00;tt4189;0,836;tt4189;0,406;tt4189;0,06;tt4189;0,184
2017-06-24,13:00:00;tt4190;0,303;tt4190;0,14;tt4190;0,276;tt4190;0,177
2017-06-24,14:00:00;tt4191;0,211;tt4191;0,373;tt4191;0,069;tt4191;0,486
2017-06-24,15:00:00;tt4192;1,236;tt4192;0,131;tt4192;3,547;tt4192;0,677
2017-06-24,16:00:00;tt4193;1,987;tt4193;1,878;tt4193;0,06;tt4193;0,131
2017-06-24,17:00:00;tt4194;0,399;tt4194;0,479;tt4194;0,092;tt4194;1,008
2017-06-24,18:00:00;tt4195;0,107;tt4195;0,754;tt4195;0,252;tt4195;0,164
2017-06-24,19:00:00;tt4196;0,237;tt4196;0,889;tt4196;0,139;tt4196;0,136
2017-06-24,20:00:00;tt4197;1,719;tt4197;0,145;tt4197;3,236;tt4197;0,605
2017-06-24,21:00:00;tt4198;0,664;tt4198;0,338;tt4198;0,126;tt4198;0,673
2017-06-24,22:00:00;tt4199;0,118;tt4199;0,081;tt4199;0,112;tt4199;0,521
2017-06-24,23:00:00;tt4200;0,185;tt4200;0,435;tt4200;0,25;tt4200;0,219
2017-06-25,00:00:00;tt4201;0,065;tt4201;0,38;tt4201;0,073;tt4201;0,406
2017-06-25,01:00:00;tt4202;0,237;tt4202;0,068;tt4202;0,062;tt4202;0,298
2017-06-25,02:00:00;tt4203;0,162;tt4203;0,116;tt4203;0,086;tt4203;0,148
2017-06-25,03:00:00;tt4204;0,221;tt4204;0,11;tt4204;0,069;tt4204;0,35
2017-06-25,04:00:00;tt4205;0,116;tt4205;0,58;tt4205;0,074;tt4205;0,049
2017-06-25,05:00:00;tt4206;0,344;tt4206;0,224;tt4206;0,126;tt4206;0,262
2017-06-25,06:00:00;tt4207;0,552;tt4207;0,192;tt4207;0,088;tt4207;0,629
2017-06-25,07:00:00;tt4208;0,068;tt4208;0,187;tt4208;0,19;tt4208;0,161
2017-06-25,08:00:00;tt4209;0,136;tt4209;0,762;tt4209;0,562;tt4209;0,174
2017-06-25,09:00:00;tt4210;0,228;tt4210;0,806;tt4210;0,834;tt4210;0,63
2017-06-25,10:00:00;tt4211;0,126;tt4211;0,165;tt4211;0,079;tt4211;0,9
2017-06-25,11:00:00;tt4212;1,395;tt4212;1,824;tt4212;0,241;tt4212;0,134
2017-06-25,12:00:00;tt4213;1,05;tt4213;0,49;tt4213;0,132;tt4213;0,124
2017-06-25,13:00:00;tt4214;0,245;tt4214;0,542;tt4214;0,134;tt4214;1,225
2017-06-25,14:00:00;tt4215;2,505;tt4215;1,052;tt4215;0,354;tt4215;1,574
2017-06-25,15:00:00;tt4216;0,144;tt4216;0,181;tt4216;0,267;tt4216;2,069
2017-06-25,16:00:00;tt4217;0,225;tt4217;0,763;tt4217;3,573;tt4217;0,428
2017-06-25,17:00:00;tt4218;0,34;tt4218;0,102;tt4218;0,081;tt4218;0,818
2017-06-25,18:00:00;tt4219;0,114;tt4219;0,189;tt4219;1,058;tt4219;1,934
2017-06-25,19:00:00;tt4220;0,18;tt4220;0,728;tt4220;0,227;tt4220;0,218
2017-06-25,20:00:00;tt4221;0,117;tt4221;0,333;tt4221;0,607;tt4221;0,705
2017-06-25,21:00:00;tt4222;0,171;tt4222;0,628;tt4222;0,231;tt4222;0,313
2017-06-25,22:00:00;tt4223;0,059;tt4223;0,31;tt4223;1,624;tt4223;0,376
2017-06-25,23:00:00;tt4224;0,21;tt4224;0,31;tt4224;0,101;tt4224;0,248
2017-06-26,00:00:00;tt4225;0,177;tt4225;0,222;tt4225;0,15;tt4225;0,168
2017-06-26,01:00:00;tt4226;0,112;tt4226;0,119;tt4226;0,129;tt4226;0,416
2017-06-26,02:00:00;tt4227;0,131;tt4227;0,185;tt4227;0,388;tt4227;0,166
2017-06-26,03:00:00;tt4228;0,119;tt4228;0,601;tt4228;0,616;tt4228;0,726
2017-06-26,04:00:00;tt4229;0,084;tt4229;0,395;tt4229;0,105;tt4229;0,098
2017-06-26,05:00:00;tt4230;0,591;tt4230;0,026;tt4230;0,259;tt4230;0,256
2017-06-26,06:00:00;tt4231;0,21;tt4231;0,498;tt4231;0,008;tt4231;0,496
2017-06-26,07:00:00;tt4232;0,062;tt4232;0,479;tt4232;0,155;tt4232;0,728
2017-06-26,08:00:00;tt4233;0,423;tt4233;0,19;tt4233;0,23;tt4233;0,185
2017-06-26,09:00:00;tt4234;0,068;tt4234;0,17;tt4234;0,053;tt4234;0,129
2017-06-26,10:00:00;tt4235;0,244;tt4235;0,094;tt4235;0,212;tt4235;0,322
2017-06-26,11:00:00;tt4236;0,19;tt4236;0,452;tt4236;0,353;tt4236;0,222
2017-06-26,12:00:00;tt4237;0,234;tt4237;0,318;tt4237;0,039;tt4237;0,208
2017-06-26,13:00:00;tt4238;0,094;tt4238;0,793;tt4238;0,582;tt4238;0,122
2017-06-26,14:00:00;tt4239;0,062;tt4239;0,908;tt4239;0,551;tt4239;0,458
2017-06-26,15:00:00;tt4240;0,557;tt4240;0,309;tt4240;0,458;tt4240;0,299
2017-06-26,16:00:00;tt4241;0,8;tt4241;0,224;tt4241;0,829;tt4241;0,117
2017-06-26,17:00:00;tt4242;0,216;tt4242;0,897;tt4242;1,04;tt4242;0,627
2017-06-26,18:00:00;tt4243;0,705;tt4243;0,96;tt4243;0,301;tt4243;0,733
2017-06-26,19:00:00;tt4244;0,278;tt4244;0,639;tt4244;0,89;tt4244;0,3
2017-06-26,20:00:00;tt4245;0,266;tt4245;0,434;tt4245;0,308;tt4245;0,246
2017-06-26,21:00:00;tt4246;0,448;tt4246;0,528;tt4246;0,255;tt4246;0,323
2017-06-26,22:00:00;tt4247;0,142;tt4247;0,419;tt4247;0,106;tt4247;1,37
2017-06-26,23:00:00;tt4248;0,117;tt4248;0,709;tt4248;0,014;tt4248;0,309
2017-06-27,00:00:00;tt4249;0,405;tt4249;0,292;tt4249;0,12;tt4249;0,226
2017-06-27,01:00:00;tt4250;0,271;tt4250;0,165;tt4250;0,129;tt4250;1,1
2017-06-27,02:00:00;tt4251;0,137;tt4251;0,121;tt4251;0,103;tt4251;0,26
2017-06-27,03:00:00;tt4252;1,005;tt4252;0,407;tt4252;0,296;tt4252;0,051
2017-06-27,04:00:00;tt4253;0,198;tt4253;0,205;tt4253;0,252;tt4253;0,344
2017-06-27,05:00:00;tt4254;0,195;tt4254;0,448;tt4254;0,119;tt4254;0,293
2017-06-27,06:00:00;tt4255;0,386;tt4255;0,435;tt4255;0,212;tt4255;0,467
2017-06-27,07:00:00;tt4256;0,174;tt4256;0,32;tt4256;0,22;tt4256;0,127
2017-06-27,08:00:00;tt4257;1,158;tt4257;0,464;tt4257;0,318;tt4257;0,318
2017-06-27,09:00:00;tt4258;0,631;tt4258;0,279;tt4258;0,011;tt4258;0,196
2017-06-27,10:00:00;tt4259;0,08;tt4259;1,235;tt4259;0,084;tt4259;0,615
2017-06-27,11:00:00;tt4260;0,095;tt4260;0,423;tt4260;1,243;tt4260;0,432
2017-06-27,12:00:00;tt4261;0,992;tt4261;0,442;tt4261;0,049;tt4261;0,607
2017-06-27,13:00:00;tt4262;0,105;tt4262;0,067;tt4262;0,096;tt4262;0,445
2017-06-27,14:00:00;tt4263;1,326;tt4263;1,578;tt4263;0,764;tt4263;0,097
2017-06-27,15:00:00;tt4264;1,678;tt4264;0,851;tt4264;1,86;tt4264;0,144
2017-06-27,16:00:00;tt4265;0,43;tt4265;0,967;tt4265;0,271;tt4265;0,733
2017-06-27,17:00:00;tt4266;0,15;tt4266;1,202;tt4266;0,176;tt4266;0,77
2017-06-27,18:00:00;tt4267;0,418;tt4267;0,37;tt4267;0,513;tt4267;1,656
2017-06-27,19:00:00;tt4268;0,312;tt4268;0,781;tt4268;0,135;tt4268;0,573
2017-06-27,20:00:00;tt4269;0,286;tt4269;0,184;tt4269;0,131;tt4269;0,248
2017-06-27,21:00:00;tt4270;0,425;tt4270;0,639;tt4270;0,038;tt4270;0,134
2017-06-27,22:00:00;tt4271;0,145;tt4271;0,167;tt4271;0,287;tt4271;0,273
2017-06-27,23:00:00;tt4272;0,113;tt4272;0,29;tt4272;0,212;tt4272;0,562
2017-06-28,00:00:00;tt4273;0,048;tt4273;0,203;tt4273;0,104;tt4273;0,382
2017-06-28,01:00:00;tt4274;0,137;tt4274;0,173;tt4274;0,112;tt4274;0,288
2017-06-28,02:00:00;tt4275;0,109;tt4275;0,274;tt4275;0,141;tt4275;0,143
2017-06-28,03:00:00;tt4276;0,237;tt4276;0,112;tt4276;0,055;tt4276;0,772
2017-06-28,04:00:00;tt4277;0,225;tt4277;0,136;tt4277;0,331;tt4277;0,066
2017-06-28,05:00:00;tt4278;0,18;tt4278;0,847;tt4278;0,308;tt4278;0,224
2017-06-28,06:00:00;tt4279;0,134;tt4279;0,153;tt4279;0,896;tt4279;0,669
2017-06-28,07:00:00;tt4280;0,763;tt4280;0,119;tt4280;0,235;tt4280;0,188
2017-06-28,08:00:00;tt4281;0,132;tt4281;0,088;tt4281;0,211;tt4281;0,17
2017-06-28,09:00:00;tt4282;0,421;tt4282;0,432;tt4282;0,563;tt4282;0,883
2017-06-28,10:00:00;tt4283;0,223;tt4283;0,101;tt4283;0,114;tt4283;0,257
2017-06-28,11:00:00;tt4284;0,508;tt4284;0,132;tt4284;0,181;tt4284;0,306
2017-06-28,12:00:00;tt4285;0,666;tt4285;0,249;tt4285;0,087;tt4285;0,217
2017-06-28,13:00:00;tt4286;0,806;tt4286;0,375;tt4286;0,48;tt4286;1,117
2017-06-28,14:00:00;tt4287;1,335;tt4287;0,366;tt4287;0,292;tt4287;1,768
2017-06-28,15:00:00;tt4288;0,245;tt4288;0,131;tt4288;0,595;tt4288;0,177
2017-06-28,16:00:00;tt4289;0,278;tt4289;0,491;tt4289;0,032;tt4289;2,486
2017-06-28,17:00:00;tt4290;0,104;tt4290;0,342;tt4290;0,74;tt4290;0,463
2017-06-28,18:00:00;tt4291;0,236;tt4291;1,208;tt4291;0,282;tt4291;0,941
2017-06-28,19:00:00;tt4292;0,206;tt4292;0,213;tt4292;1,013;tt4292;0,46
2017-06-28,20:00:00;tt4293;0,035;tt4293;0,403;tt4293;0,117;tt4293;1,195
2017-06-28,21:00:00;tt4294;0,312;tt4294;0,329;tt4294;0,179;tt4294;0,31
2017-06-28,22:00:00;tt4295;0,191;tt4295;0,6;tt4295;0,061;tt4295;0,204
2017-06-28,23:00:00;tt4296;0,136;tt4296;0,109;tt4296;0,274;tt4296;0,233
2017-06-29,00:00:00;tt4297;0,391;tt4297;0,278;tt4297;0,032;tt4297;0,219
2017-06-29,01:00:00;tt4298;0,135;tt4298;0,126;tt4298;0,136;tt4298;0,299
2017-06-29,02:00:00;tt4299;0,186;tt4299;0,242;tt4299;0,18;tt4299;0,276
2017-06-29,03:00:00;tt4300;0,192;tt4300;0,217;tt4300;0,086;tt4300;0,343
2017-06-29,04:00:00;tt4301;0,352;tt4301;0,254;tt4301;0,133;tt4301;0,326
2017-06-29,05:00:00;tt4302;0,189;tt4302;1,318;tt4302;0,23;tt4302;0,066
2017-06-29,06:00:00;tt4303;0,075;tt4303;0,248;tt4303;0,238;tt4303;0,631
2017-06-29,07:00:00;tt4304;0,338;tt4304;0,278;tt4304;0,723;tt4304;0,243
2017-06-29,08:00:00;tt4305;0,204;tt4305;0,127;tt4305;0,709;tt4305;0,101
2017-06-29,09:00:00;tt4306;0,452;tt4306;0,178;tt4306;1,324;tt4306;0,368
2017-06-29,10:00:00;tt4307;0,148;tt4307;0,289;tt4307;0,993;tt4307;0,192
2017-06-29,11:00:00;tt4308;0,21;tt4308;0,38;tt4308;0,562;tt4308;0,327
2017-06-29,12:00:00;tt4309;1,336;tt4309;0,785;tt4309;0,081;tt4309;0,837
2017-06-29,13:00:00;tt4310;0,353;tt4310;0,482;tt4310;0,695;tt4310;0,652
2017-06-29,14:00:00;tt4311;0,547;tt4311;0,227;tt4311;0,782;tt4311;0,233
2017-06-29,15:00:00;tt4312;1,008;tt4312;0,881;tt4312;0,372;tt4312;0,161
2017-06-29,16:00:00;tt4313;0,344;tt4313;0,475;tt4313;0,101;tt4313;0,198
2017-06-29,17:00:00;tt4314;0,106;tt4314;0,257;tt4314;0,091;tt4314;3,214
2017-06-29,18:00:00;tt4315;0,277;tt4315;1,616;tt4315;0,229;tt4315;0,116
2017-06-29,19:00:00;tt4316;0,868;tt4316;0,439;tt4316;0,582;tt4316;0,384
2017-06-29,20:00:00;tt4317;0,85;tt4317;1,1;tt4317;0,136;tt4317;0,283
2017-06-29,21:00:00;tt4318;0,886;tt4318;0,418;tt4318;0,527;tt4318;0,269
2017-06-29,22:00:00;tt4319;0,302;tt4319;0,156;tt4319;0,128;tt4319;0,817
2017-06-29,23:00:00;tt4320;0,141;tt4320;0,255;tt4320;0,106;tt4320;0,66
2017-06-30,00:00:00;tt4321;0,444;tt4321;0,228;tt4321;0,152;tt4321;0,154
2017-06-30,01:00:00;tt4322;0,016;tt4322;0,117;tt4322;0,36;tt4322;0,321
2017-06-30,02:00:00;tt4323;0,191;tt4323;0,165;tt4323;0,129;tt4323;0,303
2017-06-30,03:00:00;tt4324;0,146;tt4324;0,377;tt4324;0,123;tt4324;0,256
2017-06-30,04:00:00;tt4325;0,287;tt4325;0,601;tt4325;0,078;tt4325;0,178
2017-06-30,05:00:00;tt4326;0,088;tt4326;0,622;tt4326;0,105;tt4326;0,511
2017-06-30,06:00:00;tt4327;0,329;tt4327;0,138;tt4327;0,079;tt4327;0,112
2017-06-30,07:00:00;tt4328;0,096;tt4328;0,31;tt4328;0,174;tt4328;0,234
2017-06-30,08:00:00;tt4329;0,302;tt4329;0,972;tt4329;0,016;tt4329;0,447
2017-06-30,09:00:00;tt4330;0,176;tt4330;0,279;tt4330;0,154;tt4330;0,085
2017-06-30,10:00:00;tt4331;0,656;tt4331;0,136;tt4331;0,093;tt4331;0,181
2017-06-30,11:00:00;tt4332;0,089;tt4332;0,669;tt4332;0,09;tt4332;0,264
2017-06-30,12:00:00;tt4333;0,172;tt4333;0,143;tt4333;0,903;tt4333;0,109
2017-06-30,13:00:00;tt4334;0,641;tt4334;0,263;tt4334;0,291;tt4334;0,366
2017-06-30,14:00:00;tt4335;0,24;tt4335;0,208;tt4335;1,049;tt4335;0,15
2017-06-30,15:00:00;tt4336;0,594;tt4336;0,284;tt4336;0,446;tt4336;0,472
2017-06-30,16:00:00;tt4337;1,116;tt4337;0,452;tt4337;0,257;tt4337;0,509
2017-06-30,17:00:00;tt4338;0,13;tt4338;0,965;tt4338;0,309;tt4338;0,507
2017-06-30,18:00:00;tt4339;0,856;tt4339;0,515;tt4339;0,068;tt4339;1,081
2017-06-30,19:00:00;tt4340;0,324;tt4340;1,296;tt4340;0,22;tt4340;0,636
2017-06-30,20:00:00;tt4341;0,303;tt4341;0,183;tt4341;0,309;tt4341;2,188
2017-06-30,21:00:00;tt4342;0,75;tt4342;2,049;tt4342;0,097;tt4342;0,733
2017-06-30,22:00:00;tt4343;0,202;tt4343;0,334;tt4343;0,117;tt4343;0,197
2017-06-30,23:00:00;tt4344;0,343;tt4344;0,146;tt4344;0,111;tt4344;0,119
2017-07-01,00:00:00;tt4345;0,269;tt4345;0,065;tt4345;0,088;tt4345;0,211
2017-07-01,01:00:00;tt4346;0,135;tt4346;0,184;tt4346;0,176;tt4346;0,27
2017-07-01,02:00:00;tt4347;0,062;tt4347;0,105;tt4347;0,33;tt4347;0,043
2017-07-01,03:00:00;tt4348;0,524;tt4348;0,309;tt4348;0,211;tt4348;0,133
2017-07-01,04:00:00;tt4349;0,184;tt4349;0,162;tt4349;0,308;tt4349;0,313
2017-07-01,05:00:00;tt4350;0,432;tt4350;0,221;tt4350;0,087;tt4350;0,248
2017-07-01,06:00:00;tt4351;0,509;tt4351;0,505;tt4351;0,071;tt4351;0,463
2017-07-01,07:00:00;tt4352;0,87;tt4352;0,752;tt4352;0,454;tt4352;0,702
2017-07-01,08:00:00;tt4353;1,051;tt4353;0,902;tt4353;0,435;tt4353;0,601
2017-07-01,09:00:00;tt4354;0,053;tt4354;0,157;tt4354;0,094;tt4354;0,157
2017-07-01,10:00:00;tt4355;0,563;tt4355;0,195;tt4355;0,093;tt4355;0,468
2017-07-01,11:00:00;tt4356;0,637;tt4356;0,683;tt4356;0,097;tt4356;0,594
2017-07-01,12:00:00;tt4357;0,16;tt4357;0,194;tt4357;0,298;tt4357;1,486
2017-07-01,13:00:00;tt4358;0,214;tt4358;0,413;tt4358;0,104;tt4358;0,374
2017-07-01,14:00:00;tt4359;0,131;tt4359;0,927;tt4359;0,611;tt4359;1,327
